madde,market,price,prod,prod_link
tuz,migros,3.6,billur tuz rafine iyotlu sofra tuzu kg,https://www.migros.com.tr//kweb/prview/9397045-30421-billur-tuz-rafine-iyotlu-sofra-tuzu-1-5-kg
tuz,mopas,0.99,salti iyotlu tuz gr,https://mopas.com.tr/salti-iyotlu-tuz-750-gr/p/92171
tuz,carrefoursa,12.75,bagdat himalaya tuzu degirmen g,https://www.carrefoursa.com/tr/bagdat-himalaya-tuzu-degirmen-110-g-p-30123131
tuz,migros,9.95,ta ze sofrada ogutme tuzu g,https://www.migros.com.tr/ta-ze-sofrada-ogutme-tuzu-500-g-p-5be956
tuz,carrefoursa,12.95,arifoglu deniz tuzu g,https://www.carrefoursa.com/tr/arifoglu-deniz-tuzu-120-g-p-30007730
tuz,migros,12.95,arifoglu sofrada ogutme deniz tuzu g,https://www.migros.com.tr/arifoglu-sofrada-ogutme-deniz-tuzu-125g-p-5bdffe
tuz,mopas,3.5,salti iyotlu tuz gr,https://mopas.com.tr/salti-iyotlu-tuz-3000-gr/p/92173
tuz,carrefoursa,12.9,billur iyotlu sofra tuzu kg,https://www.carrefoursa.com/tr/billur-iyotlu-sofra-tuzu-3-kg-p-30076947
tuz,migros,19.5,purelife tuz g pembe,https://www.migros.com.tr/purelife-tuz-500-g-pembe-p-5be976
tuz,carrefoursa,15.5,biosalt cankiri kaya tuzu g,https://www.carrefoursa.com/tr/biosalt-cankiri-kaya-tuzu-500-g-p-30160050
tuz,carrefoursa,9.25,biosalt cankiri kaya tuzu g,https://www.carrefoursa.com/tr/biosalt-cankiri-kaya-tuzu-250-g-p-30215258
tuz,carrefoursa,9.25,biosa lt himalaya kaya tuzu g,https://www.carrefoursa.com/tr/biosa-lt-himalaya-kaya-tuzu-250-g-p-30215257
tuz,migros,4.65,billur tuz tuzluk g pet,https://www.migros.com.tr/billur-tuz-tuzluk-500-g-pet-p-5bdfef
tuz,migros,22.9,billur tuz sofrada ogutme deniz tuzu g,https://www.migros.com.tr/billur-tuz-sofrada-ogutme-deniz-tuzu-135-g-p-5be000
tuz,migros,14.9,billur tuz sodyumu azaltilmis iyotsuz sofra tuzu g,https://www.migros.com.tr/billur-tuz-sodyumu-azaltilmis-iyotsuz-sofra-tuzu-500-g-p-5bdff5
tuz,migros,7.75,billur tuz salamura tuzu kg,https://www.migros.com.tr/billur-tuz-salamura-tuzu-3-kg-p-5bdff2
tuz,migros,6.5,billur tuz rafine iyotlu sofra tuzu kg,https://www.migros.com.tr/billur-tuz-rafine-iyotlu-sofra-tuzu-15-kg-p-5bdff9
tuz,migros,3.45,billur tuz rafine iyotlu sofra tuzu g,https://www.migros.com.tr/billur-tuz-rafine-iyotlu-sofra-tuzu-750-g-p-5bdfee
tuz,migros,3.9,billur tuz iyotsuz sofralik tuz g,https://www.migros.com.tr/billur-tuz-iyotsuz-sofralik-tuz-250-g-p-5bdff4
tuz,migros,4.5,billur tuz iyotlu sofra tuzu g tuzluklu,https://www.migros.com.tr/billur-tuz-iyotlu-sofra-tuzu-500-g-tuzluklu-p-5bdff0
tuz,migros,2.45,billur tuz iyotlu piknik tuzu gr,https://www.migros.com.tr/billur-tuz-iyotlu-piknik-tuzu-125-gr-p-5be99e
tuz,carrefoursa,15.5,biosalt himalaya tuzu g,https://www.carrefoursa.com/tr/biosalt-himalaya-tuzu-500-g-p-30160051
tuz,carrefoursa,9.9,carrefour selection deniz tuzu g,https://www.carrefoursa.com/tr/carrefour-selection-deniz-tuzu-105-g-p-30206394
tuz,migros,10.25,city farm deniz tuzu g,https://www.migros.com.tr/city-farm-deniz-tuzu-500-g-p-118c8d
tuz,mopas,1.99,salti iyotlu tuz gr,https://mopas.com.tr/salti-iyotlu-tuz-1500-gr/p/92172
tuz,mopas,4.89,billur iyotlu tuz kg,https://mopas.com.tr/billur-iyotlu-tuz-15-kg/p/61219
tuz,marketpaketi,3.25,billur tuz iyotlu gr,https://www.marketpaketi.com.tr/billur-tuz-iyotlu-1500-gr-p-542525
tuz,ideal,3.95,billur tuz kg iyotlu sofra tuzu,https://www.ideal.com.tr/urun/billur-tuz-15kg-iyotlu-sofra-tuzu/37259
tuz,happycenter,2.99,salina iyotlu tuz gr,https://www.happycenter.com.tr/Salina_1500_Gr_Tuz_Iyotlu
tuz,happycenter,3.95,billur tuz gr,https://www.happycenter.com.tr/Billur_1500_Gr_Tuz
tuz,carrefoursa,3.6,billur tuz g,https://www.carrefoursa.com/tr/billur-tuz-1500-g-p-30065348
tuz,migros,17.95,efsina kaya tuzu degirmen g,https://www.migros.com.tr/efsina-kaya-tuzu-degirmen-110-g-p-5be989
tuz,carrefoursa,9.95,efsina iyotsuz ince deniz tuzu g,https://www.carrefoursa.com/tr/efsina-iyotsuz-ince-deniz-tuzu-250-g-p-30148330
tuz,migros,32.45,billur tuz himalaya tuzu g,https://www.migros.com.tr/billur-tuz-himalaya-tuzu-160-g-p-5be990
tuz,carrefoursa,14.95,efsina iyotlu kaya tuzu g,https://www.carrefoursa.com/tr/efsina-iyotlu-kaya-tuzu-600-g-p-30108511
tuz,carrefoursa,9.95,efsina iyotlu ince kaya tuzu g,https://www.carrefoursa.com/tr/efsina-iyotlu-ince-kaya-tuzu-250-g-p-30148331
tuz,carrefoursa,12.95,efsina iyotlu ince himlaya tuzu g,https://www.carrefoursa.com/tr/efsina-iyotlu-ince-himlaya-tuzu-250-g-p-30148332
tuz,migros,12.95,efsina iyotlu ince himalaya tuzu g tuzluk,https://www.migros.com.tr/efsina-iyotlu-ince-himalaya-tuzu-250-g-tuzluk-p-5be992
tuz,carrefoursa,22.95,efsina iyotlu himalaya tuzu g,https://www.carrefoursa.com/tr/efsina-iyotlu-himalaya-tuzu-600-g-p-30108509
tuz,migros,22.95,efsina himalaya tuzu ince silindir kutu g,https://www.migros.com.tr/efsina-himalaya-tuzu-ince-silindir-kutu-600-g-p-5be97d
tuz,migros,22.95,efsina himalaya tuzu granul silindir kutu g,https://www.migros.com.tr/efsina-himalaya-tuzu-granul-silindir-kutu-500-g-p-5be97e
tuz,migros,14.95,efsina folik asitli deniz tuzu g,https://www.migros.com.tr/efsina-folik-asitli-deniz-tuzu-600-g-p-5be98a
tuz,migros,15.95,efsina deniz tuzu granul sofrada ogutme g,https://www.migros.com.tr/efsina-deniz-tuzu-granul-sofrada-ogutme-110-g-p-5be980
tuz,carrefoursa,22.95,efsina baharat cesnili himalaya tuzu g,https://www.carrefoursa.com/tr/efsina-baharat-cesnili-himalaya-tuzu-65-g-p-30108514
tuz,migros,9.95,efsina iyotlu ince kaya tuzu tuzluk g,https://www.migros.com.tr/efsina-iyotlu-ince-kaya-tuzu-tuzluk-250-g-p-5be82c
tuz,migros,14.45,billur tuz deniz tuzu g,https://www.migros.com.tr/billur-tuz-deniz-tuzu-500-g-p-5be965
tuz,migros,18.45,billur tuz cam kavanoz himalaya g,https://www.migros.com.tr/billur-tuz-cam-kavanoz-himalaya-500-g-p-5be9a2
tuz,migros,10.45,billur tuz demir mineralli rafine iyotlu sofra tuzu g,https://www.migros.com.tr/billur-tuz-demir-mineralli-rafine-iyotlu-sofra-tuzu-500-g-p-5bdff1
tuz,migros,14.95,efsina kaya tuzu sofrada ogutme g,https://www.migros.com.tr/efsina-kaya-tuzu-sofrada-ogutme-500-g-p-5be988
tuz,carrefoursa,14.95,efsina sofrada ogutme kaya tuzu g,https://www.carrefoursa.com/tr/efsina-sofrada-ogutme-kaya-tuzu-500-g-p-30126002
tuz,carrefoursa,17.95,efsina sofrada ogutme kaya tuzu g,https://www.carrefoursa.com/tr/efsina-sofrada-ogutme-kaya-tuzu-110-g-p-30126001
tuz,carrefoursa,32.45,himalaya premium tuzluk g,https://www.carrefoursa.com/tr/himalaya-premium-tuzluk-160-g-p-30217753
tuz,carrefoursa,10.95,bagdat tuz degirmeni g,https://www.carrefoursa.com/tr/bagdat-tuz-degirmeni-110-g-p-30061017
tuz,migros,0.9,migros iyotlu sofra tuzu g,https://www.migros.com.tr/migros-iyotlu-sofra-tuzu-750-g-p-5be986
tuz,migros,20.95,purelife himalaya baharat cesnili tuz deg g,https://www.migros.com.tr/purelife-himalaya-baharat-cesnili-tuz-deg-105-g-p-5be856
tuz,migros,19.5,purelife himalaya kristal tuz g,https://www.migros.com.tr/purelife-himalaya-kristal-tuz-500-g-p-5bdffb
tuz,migros,19.5,purelife sofrada ogutme tuzu g pembe,https://www.migros.com.tr/purelife-sofrada-ogutme-tuzu-500-g-pembe-p-5be977
tuz,migros,18.95,purelife tuz degirmen g,https://www.migros.com.tr/purelife-tuz-degirmen-120-g-p-5be978
tuz,migros,18.95,purelife tuz degirmen g pembe,https://www.migros.com.tr/purelife-tuz-degirmen-120-g-pembe-p-5be979
tuz,carrefoursa,36.25,maldon deniz tuzu g,https://www.carrefoursa.com/tr/maldon-deniz-tuzu-250-g-p-30029789
tuz,carrefoursa,10.45,billur demir mineralli sofra tuzu g,https://www.carrefoursa.com/tr/billur-demir-mineralli-sofra-tuzu-500-g-p-30087028
tuz,happycenter,6.95,billur tuz gr,https://www.happycenter.com.tr/Billur_3000_Gr_Tuz_
tuz,migros,14.95,billur sofrada ogutme himalaya tuzu g,https://www.migros.com.tr/billur-sofrada-ogutme-himalaya-tuzu-500-g-p-5be085
tuz,carrefoursa,7.75,billur salamura tuzu g,https://www.carrefoursa.com/tr/billur-salamura-tuzu-3000-g-p-30086857
tuz,carrefoursa,29.9,billur sofrada ogutme tuzu premium tuzluk g,https://www.carrefoursa.com/tr/billur-sofrada-ogutme-tuzu-premium-tuzluk-160-g-p-30215259
tuz,carrefoursa,3.9,billur iyotsuz tuz tuzluklu g,https://www.carrefoursa.com/tr/billur-iyotsuz-tuz-tuzluklu-250-g-p-30066657
tuz,migros,11.45,billur sofrada ogutme deniz tuzu g,https://www.migros.com.tr/billur-sofrada-ogutme-deniz-tuzu-500-g-p-5be9a1
tuz,happycenter,1.55,salina iyotlu tuz gr,https://www.happycenter.com.tr/Salina_750_Gr_Tuz_Iyotlu
tuz,carrefoursa,6.5,billur iyotlu sofra tuzu kg,https://www.carrefoursa.com/tr/billur-iyotlu-sofra-tuzu-1-5-kg-p-30065348
tuz,carrefoursa,4.65,billur iyotlu sofra tuzu g,https://www.carrefoursa.com/tr/billur-iyotlu-sofra-tuzu-500-g-p-30092894
tuz,carrefoursa,3.45,billur iyotlu sofra tuzu g,https://www.carrefoursa.com/tr/billur-iyotlu-sofra-tuzu-750-g-p-30094288
tuz,carrefoursa,2.45,billur iyot tuz tuzluklu g,https://www.carrefoursa.com/tr/billur-iyot-tuz-tuzluklu-125-g-p-30094259
tuz,carrefoursa,14.45,billur deniz tuzu g,https://www.carrefoursa.com/tr/billur-deniz-tuzu-500-g-p-30086856
tuz,carrefoursa,11.45,billur sofrada ogutulmus deniz tuzu doypack g,https://www.carrefoursa.com/tr/billur-sofrada-ogutulmus-deniz-tuzu-doypack-500-g-p-30215541
tuz,carrefoursa,4.5,billur iyotlu tuz g,https://www.carrefoursa.com/tr/billur-iyotlu-tuz-500-g-p-30095742
tuz,carrefoursa,22.9,billur sofrada ogutme deniz tuu g,https://www.carrefoursa.com/tr/billur-sofrada-ogutme-deniz-tuu-140-g-p-30066108
uzum,ideal,9.95,uzum siyah efes,https://www.ideal.com.tr/urun/uezuem-siyah-efes/57618
uzum,happycenter,5.99,uzum siyah,https://www.happycenter.com.tr/Uzum_Siyah
uzum,ideal,7.95,uzum mor,https://www.ideal.com.tr/urun/uezuem-mor/42350
uzum,happycenter,11.99,uzum red club,https://www.happycenter.com.tr/Uzum_Red_Club
uzum,happycenter,5.99,uzum muskule,https://www.happycenter.com.tr/Uzum_Muskule
uzum,happycenter,5.99,uzum cekirdeksiz,https://www.happycenter.com.tr/Uzum_Cekirdeksiz
uzum,carrefoursa,6.99,uzum siyah,https://www.carrefoursa.com/tr/uzum-siyah-p-30097437
uzum,ideal,5.95,uzum cekirdeksiz,https://www.ideal.com.tr/urun/uezuem-cekirdeksiz/6012
uzum,happycenter,4.99,uzum rezaki kg,https://www.happycenter.com.tr/Uzum_Rezaki
uzum,marketpaketi,6.99,manav uzum muskile,https://www.marketpaketi.com.tr/manav-uzum-muskile-p-2301
uzum,marketpaketi,5.99,manav uzum izmir,https://www.marketpaketi.com.tr/manav-uzum-izmir-p-2302
uzum,marketpaketi,6.99,manav uzum siyah,https://www.marketpaketi.com.tr/manav-uzum-siyah-p-2303
uzum,migros,7.9,uzum red globe kg,https://www.migros.com.tr//kweb/prview/2369447-30011-uzum-red-globe-kg
uzum,migros,7.95,uzum siyah kg,https://www.migros.com.tr//kweb/prview/1453375-30011-uzum-siyah-kg
uzum,mopas,4,uzum cekirdeksiz,https://mopas.com.tr/uzum-cekirdeksiz/p/32979
uzum,ideal,8.95,uzum siyah,https://www.ideal.com.tr/urun/uezuem-siyah/5885
uzum,migros,34.9,uzum red globe ithal,https://www.migros.com.tr/uzum-red-globe-ithal-kg-p-1a12527
uzum,migros,7.9,uzum cekirdeksiz kg,https://www.migros.com.tr//kweb/prview/1453372-30011-uzum-cekirdeksiz-kg
uzum,mopas,2.5,uzum redclop,https://mopas.com.tr/uzum-redclop/p/262485
uzum,migros,6.95,uzum siyah kg,https://www.migros.com.tr/uzum-siyah-kg-p-1a12128
uzum,migros,4.95,uzum red globe kg,https://www.migros.com.tr/uzum-red-globe-kg-p-1a11d4b
uzum,migros,6.95,uzum cekirdeksiz kirmizi,https://www.migros.com.tr/uzum-cekirdeksiz-kirmizi-p-1a12549
uzum,migros,8.49,uzum cekirdeksiz kg,https://www.migros.com.tr/uzum-cekirdeksiz-kg-p-1a10da0
uzum,mopas,1.5,uzum siyah,https://mopas.com.tr/uzum-siyah/p/32982
yer fistigi,mopas,7.5,tadim yer fistigi aci soslu gr,https://mopas.com.tr/tadim-yer-fistigi-aci-soslu-200-gr/p/636745
yer fistigi,mopas,6.5,peyman dorleo kizartilmis yer fistigi gr,https://mopas.com.tr/peyman-dorleo-kizartilmis-yer-fistigi-150-gr/p/358565
yer fistigi,mopas,6.29,tadim yer fistigi balli gr,https://mopas.com.tr/tadim-yer-fistigi-balli-200-gr/p/495716
yer fistigi,mopas,6.5,peyman nutzz tuzlu yer fistigi gr,https://mopas.com.tr/peyman-nutzz-tuzlu-yer-fistigi-145-gr/p/367877
yer fistigi,mopas,7.5,tadim soslu yer fistigi gr,https://mopas.com.tr/tadim-soslu-yer-fistigi-200-gr/p/99935
yer fistigi,mopas,6,tadim yer fistigi gr,https://mopas.com.tr/tadim-yer-fistigi-200-gr/p/99928
yer fistigi,migros,5,peyman dorleo ic yer fistigi g,https://www.migros.com.tr/peyman-dorleo-ic-yer-fistigi-170-g-p-7b6939
yer fistigi,carrefoursa,22.9,tuzsuz yer fistigi,https://www.carrefoursa.com/tr/tuzsuz-yer-fistigi-p-30001329
yer fistigi,migros,6.5,peyman nutzz accili kizartilmis yer fistigi g,https://www.migros.com.tr/peyman-nutzz-accili-kizartilmis-yer-fistigi-145-g-p-7b695a
yer fistigi,migros,6.5,peyman nutzz taccolu kizartilmis yer fistigi g,https://www.migros.com.tr/peyman-nutzz-taccolu-kizartilmis-yer-fistigi-145-g-p-7b6959
yer fistigi,migros,6.5,peyman nutzz tuzzlu kizartilmis yer fistigi g,https://www.migros.com.tr/peyman-nutzz-tuzzlu-kizartilmis-yer-fistigi-145-g-p-7b6958
yer fistigi,migros,6.5,tadim balli yer fistigi g,https://www.migros.com.tr/tadim-balli-yer-fistigi-200-g-p-7b68ac
yer fistigi,migros,6.5,tadim yer fistigi g,https://www.migros.com.tr/tadim-yer-fistigi-200-g-p-7b8e7b
yer fistigi,mopas,5,peyman dorleo ic yer fistigi gr,https://mopas.com.tr/peyman-dorleo-ic-yer-fistigi-170-gr/p/96281
yer fistigi,marketpaketi,13.99,osmaniye yer fistigi tuzsuz kg,https://www.marketpaketi.com.tr/osmaniye-yer-fistigi-tuzsuz-kg-p-537630
yer fistigi,marketpaketi,16.49,osmaniye tuzlu yer fistigi kg,https://www.marketpaketi.com.tr/osmaniye-tuzlu-yer-fistigi-kg-p-537631
yer fistigi,migros,6.5,peyman dorleo kizartilmis yer fistigi g,https://www.migros.com.tr/peyman-dorleo-kizartilmis-yer-fistigi-150-g-p-7b8e91
yer fistigi,a101,3.95,cerezya islenmis yer fistigi g,https://www.a101.com.tr/urun/cerezya-150-g-islenmis-yer-fistigi.html
yer fistigi,marketpaketi,6,peyman dorleo ic yer fistigi gr,https://www.marketpaketi.com.tr/peyman-dorleo-ic-yer-fistigi-175-gr-p-6875
yer fistigi,marketpaketi,4,peyman nutzz sosslu kizartilmis yer fistigi accili gr,https://www.marketpaketi.com.tr/peyman-nutzz-sosslu-kizartilmis-yer-fistigi-accili-115-gr-p-6885
yer fistigi,carrefoursa,4.95,peyman dorleo kizartilmis yer fistigi g,https://www.carrefoursa.com/tr/peyman-dorleo-kizartilmis-yer-fistigi-200-g-p-30064570
yer fistigi,carrefoursa,6.5,tadim soslu yer fistigi g,https://www.carrefoursa.com/tr/tadim-soslu-yer-fistigi-200-g-p-30053494
yer fistigi,carrefoursa,5,peyman dorleo ic yer fistigi g,https://www.carrefoursa.com/tr/peyman-dorleo-ic-yer-fistigi-200-g-p-30064656
yer fistigi,carrefoursa,5,peyman nutzz tuzlu kizartilmis yer fistigi g,https://www.carrefoursa.com/tr/peyman-nutzz-tuzlu-kizartilmis-yer-fistigi-185-g-p-30052736
yer fistigi,carrefoursa,5,peyman nutzz accili kizartilmis yer fistigi g,https://www.carrefoursa.com/tr/peyman-nutzz-accili-kizartilmis-yer-fistigi-185-g-p-30052739
yer fistigi,carrefoursa,6.5,tadim balli yer fistigi g,https://www.carrefoursa.com/tr/tadim-balli-yer-fistigi-200-g-p-30083528
yer fistigi,carrefoursa,6.5,tadim yer fistigi g,https://www.carrefoursa.com/tr/tadim-yer-fistigi-200-g-p-30099591
yer fistigi,carrefoursa,5,peyman nutzz taccolu kizartilmis yer fistigi g,https://www.carrefoursa.com/tr/peyman-nutzz-taccolu-kizartilmis-yer-fistigi-185-g-p-30052732
yer fistigi,happycenter,6.5,tadim yer fistigi gr,https://www.happycenter.com.tr/Tadim_200_Gr_Yer_Fistigi
yer fistigi,happycenter,5,peyman kizartilmis ic yer fistigi gr,https://www.happycenter.com.tr/Peyman_200_Gr_Kizartilmis_Ic_Yer_Fistigi
yer fistigi,marketpaketi,4,peyman nutzz kizartilmis yer fistigi fried gr,https://www.marketpaketi.com.tr/peyman-nutzz-kizartilmis-yer-fistigi-fried-125-gr-p-323379
yer fistigi,happycenter,5,peyman nutzz kizartilmis tuzlu yer fistigi gr,https://www.happycenter.com.tr/Peyman_185_Gr_Nutzz_Kizartilmis_Tuzlu_Yer_Fistik
yer fistigi,happycenter,5,peyman nutzz kizartilmis aci tuzlu yer fistigi gr,https://www.happycenter.com.tr/Peyman_185_Gr_Nutzz_Kizartilmis_Aci_Tuzlu_Yer_Fis
yer fistigi,happycenter,2.5,tadim favori islenmis yer fistigi gr,https://www.happycenter.com.tr/Tadim_100_Gr_Favori
yer fistigi,happycenter,6.25,tadim balli yer fistigi gr,https://www.happycenter.com.tr/Tadim_200_Gr_Balli_Yer_Fistigi
yer fistigi,happycenter,6.25,tadim kavrulmus aci soslu yer fistigi gr,https://www.happycenter.com.tr/Tadim_200_Gr_Kavrulmus_Aci_Soslu_Yer_Fistik
yer fistigi,happycenter,6.25,tadim gr islenmis yer fistigi,https://www.happycenter.com.tr/Tadim_200_Gr_Islenmis_Yer_Fistigi
yer fistigi,marketpaketi,6.5,tadim yer fistigi gr,https://www.marketpaketi.com.tr/tadim-yer-fistigi-200-gr-p-2293
yer fistigi,marketpaketi,6.49,tadim balli yer fistigi gr,https://www.marketpaketi.com.tr/tadim-balli-yer-fistigi-200-gr-p-6497
yer fistigi,marketpaketi,2.5,tadim islenmis yer fistigi gr,https://www.marketpaketi.com.tr/tadim-islenmis-yer-fistigi-100-gr-p-6498
yer fistigi,marketpaketi,5.49,peyman dorleo kizartilmis yer fistigi gr,https://www.marketpaketi.com.tr/peyman-dorleo-kizartilmis-yer-fistigi-175-gr-p-6854
yer fistigi,marketpaketi,4.25,peyman nutzz sosslu kizartilmis yer fistigi tacco gr,https://www.marketpaketi.com.tr/peyman-nutzz-sosslu-kizartilmis-yer-fistigi-tacco-125-gr-p-6884
yer fistigi,happycenter,5,peyman nutzz kizartilmis taco tuzlu yer fistigi gr,https://www.happycenter.com.tr/Peyman_185_Gr_Nutzz_Kizartilmis_Taco_Tuzlu_Yer_Fis
yer fistigi,marketpaketi,2.5,tadim soslu yer fistigi gr,https://www.marketpaketi.com.tr/tadim-soslu-yer-fistigi-75-gr-p-6496
yer fistigi,a101,4.95,cerezya islenmis yer fistigi g,https://www.a101.com.tr/market/cerezya-islenmis-yer-fistigi-150-g/
yer fistigi,migros,2.5,tadim balli yer fistigi g,https://www.migros.com.tr//kweb/prview/42800126-30262-tadim-balli-yer-fistigi-75-g
yer fistigi,a101,4.95,cerezya islenmis yer fistigi g,https://www.a101.com.tr/market/cerezya-islenmis-yer-fistigi-150-g-1/
yer fistigi,migros,3,tadim yer fistigi gr,https://www.migros.com.tr//kweb/prview/4013181-30262-tadim-yer-fistigi-90-gr
yer fistigi,mopas,1.5,tadim yer fistigi gr,https://mopas.com.tr/tadim-yer-fistigi-50-gr/p/567901
yer fistigi,mopas,4,tadim yer fistigi gr,https://mopas.com.tr/tadim-yer-fistigi-80-gr/p/99912
yer fistigi,mopas,3,tadim yer fistigi gr,https://mopas.com.tr/tadim-yer-fistigi-90-gr/p/99912
yer fistigi,mopas,2.5,tadim yer fistigi aci soslu gr,https://mopas.com.tr/tadim-yer-fistigi-aci-soslu-80-gr/p/636746
yer fistigi,mopas,2.5,tadim yer fistigi balli gr,https://mopas.com.tr/tadim-yer-fistigi-balli-80-gr/p/495717
yer fistigi,migros,2.5,peyman dorleo ic yer fistigi g,https://www.migros.com.tr/peyman-dorleo-ic-yer-fistigi-85-g-p-7b4ad0
yer fistigi,migros,2.5,tadim balli yer fistigi g,https://www.migros.com.tr/tadim-balli-yer-fistigi-75-g-p-7b68ab
yer fistigi,migros,2.5,tadim balli yer fistigi g,https://www.migros.com.tr/tadim-balli-yer-fistigi-80-g-p-7b68ab
yer fistigi,migros,6.5,tadim balli yer fistigi gr,https://www.migros.com.tr//kweb/prview/42800127-30262-tadim-balli-yer-fistigi-200-gr
yer fistigi,migros,3,tadim yer fistigi g,https://www.migros.com.tr/tadim-yer-fistigi-90-g-p-7b79f7
yer fistigi,marketpaketi,11.9,tadim yer fistigi,https://www.marketpaketi.com.tr/tadim-tuzlu-yer-fistigi-200-gr-p-2293
yer fistigi,carrefoursa,25.75,siirt fistigi,https://www.carrefoursa.com/tr/peyman-peyman-siirt-fistigi-132-g-p-30207125
yer fistigi,carrefoursa,14.9,kabuklu yer fistigi,https://www.carrefoursa.com/tr/kabuklu-yer-fistigi-p-30091768
yer fistigi,carrefoursa,8.95,fellas protein bar yer fistikli kakaolu vegan,https://www.carrefoursa.com/tr/fellas-protein-bar-yer-fistikli-kakaolu-45-g-vegan-ve-glutensiz--p-30192194
yer fistigi,marketpaketi,5.95,tadim yer fistigi,https://www.marketpaketi.com.tr/tadim-yer-fistigi-tuzlu-90-gr-p-541
yer fistigi,migros,2.5,peyman dorleo ic yer fistigi g,https://www.migros.com.tr//kweb/prview/56621163-30258-peyman-dorleo-ic-yer-fistigi-90-g
yer fistigi,migros,6.5,tadim yer fistigi gr,https://www.migros.com.tr//kweb/prview/1613987-30262-tadim-yer-fistigi-200-gr
yer fistigi,migros,4.95,peyman dorleo kizartilmis yer fistigi gr,https://www.migros.com.tr//kweb/prview/3998169-30262-peyman-dorleo-kizartilmis-yer-fistigi-150-gr
yer fistigi,a101,4.95,cerezya islenmis yer fistigi g,https://www.a101.com.tr/cerezya-islenmis-yer-fistigi-150-g/
yer fistigi,a101,4.95,cerezya islenmis yer fistigi g,https://www.a101.com.tr/market/cerezya-islenmis-yer-fistigi-150-g-1/
yer fistigi,carrefoursa,7,peyman dorleo kizartilmis yer fistigi g,https://www.carrefoursa.com/tr/peyman-dorleo-kizartilmis-yer-fistigi-150-g-p-30064570
yer fistigi,carrefoursa,5,peyman dorleo ic yer fistigi g,https://www.carrefoursa.com/tr/peyman-dorleo-ic-yer-fistigi-170-g-p-30064656
yer fistigi,carrefoursa,7,peyman dorleo ic yer fistigi g,https://www.carrefoursa.com/tr/peyman-dorleo-ic-yer-fistigi-175-g-p-30064656
yer fistigi,carrefoursa,6.5,peyman nutzz accili kizartilmis yer fistigi g,https://www.carrefoursa.com/tr/peyman-nutzz-accili-kizartilmis-yer-fistigi-145-g-p-30052739
yer fistigi,migros,5,peyman dorleo ic yer fistigi gr,https://www.migros.com.tr//kweb/prview/3714318-30262-peyman-dorleo-ic-yer-fistigi-180-gr
